,BS,TE,SE,PTE,PSE
0,12.5,19.047619047619044,38.46153846153846,12.5,12.5
1,54.54545454545454,75.00000000000001,63.63636363636363,57.14285714285713,54.54545454545454
2,0.0,5.555555555555556,5.555555555555556,0.0,0.0
3,45.454545454545446,31.57894736842105,11.76470588235294,60.8695652173913,45.454545454545446
4,19.672131147540988,21.875,22.641509433962266,6.896551724137931,6.666666666666668
5,29.54545454545454,23.68421052631579,10.95890410958904,34.567901234567906,40.4494382022472
6,20.833333333333332,11.428571428571429,10.256410256410255,22.222222222222225,13.559322033898304
7,66.66666666666666,23.52941176470588,44.44444444444444,66.66666666666666,44.44444444444444
8,15.789473684210526,15.384615384615385,21.621621621621625,15.789473684210526,9.523809523809524
9,43.24324324324324,31.25,42.42424242424242,42.10526315789474,57.89473684210527
10,20.83333333333333,4.166666666666666,10.0,5.7142857142857135,5.7142857142857135
11,27.027027027027025,4.25531914893617,4.878048780487805,34.14634146341463,34.14634146341463
12,9.75609756097561,6.666666666666668,13.333333333333334,6.25,10.0
13,40.0,20.0,20.0,40.0,40.0
14,20.895522388059707,3.7735849056603774,14.814814814814813,18.18181818181818,18.18181818181818
15,7.8431372549019605,5.128205128205128,14.634146341463413,0.0,4.0
16,33.33333333333333,33.33333333333333,44.44444444444445,75.0,75.0
17,22.72727272727273,6.451612903225806,0.0,10.0,10.810810810810812
18,33.33333333333333,0.0,10.526315789473683,35.29411764705882,35.29411764705882
19,34.28571428571428,20.0,25.806451612903224,27.777777777777768,16.216216216216214
20,26.82926829268293,3.0303030303030307,8.108108108108109,21.917808219178085,25.581395348837212
21,15.789473684210526,23.25581395348837,5.555555555555555,15.789473684210526,15.789473684210526
22,25.53191489361702,14.634146341463413,19.04761904761905,25.0,31.818181818181817
23,80.0,53.333333333333336,54.545454545454554,80.0,80.0
24,25.531914893617024,25.0,5.882352941176471,29.166666666666668,47.05882352941176
25,17.142857142857146,0.0,5.7142857142857135,24.39024390243903,16.666666666666664
26,0.0,0.0,0.0,0.0,0.0
27,25.0,11.76470588235294,11.11111111111111,23.52941176470588,30.303030303030297
28,41.7910447761194,17.02127659574468,8.695652173913045,24.61538461538461,31.25000000000001
29,42.5531914893617,33.33333333333333,18.604651162790695,32.55813953488372,38.297872340425535
30,0.0,0.0,0.0,17.391304347826082,17.391304347826082
31,14.285714285714288,0.0,0.0,14.285714285714288,12.5
32,42.857142857142854,42.857142857142854,42.857142857142854,37.5,61.53846153846153
33,22.222222222222225,0.0,0.0,22.222222222222225,25.0
34,40.625,24.137931034482758,23.333333333333332,23.18840579710145,23.18840579710145
35,11.11111111111111,22.22222222222222,11.11111111111111,11.11111111111111,11.11111111111111
36,12.5,0.0,12.903225806451616,51.85185185185186,36.36363636363637
37,10.0,0.0,0.0,5.128205128205128,19.04761904761905
38,18.181818181818183,21.05263157894737,11.76470588235294,9.523809523809524,9.523809523809524
39,47.36842105263158,24.390243902439025,0.0,20.0,20.0
40,8.888888888888888,0.0,0.0,8.888888888888888,8.16326530612245
41,10.526315789473683,12.5,12.5,9.523809523809524,9.523809523809524
42,13.114754098360654,12.903225806451612,0.0,29.032258064516125,29.85074626865672
43,13.333333333333334,14.285714285714288,14.285714285714288,80.0,80.0
44,11.11111111111111,11.11111111111111,0.0,27.27272727272728,11.11111111111111
45,10.0,17.391304347826082,33.33333333333333,16.666666666666664,24.0
46,5.882352941176471,17.647058823529413,17.647058823529413,16.666666666666664,16.666666666666664
47,50.000000000000014,0.0,33.33333333333333,50.000000000000014,50.000000000000014
48,27.27272727272727,9.523809523809524,35.294117647058826,27.27272727272727,27.27272727272727
49,8.695652173913045,15.384615384615385,24.0,8.333333333333334,8.0
50,9.523809523809524,15.789473684210526,0.0,8.695652173913041,8.695652173913041
51,7.4074074074074066,11.111111111111112,0.0,7.4074074074074066,7.4074074074074066
